ЗелАО,,345,ТВОРЧЕСТВО**                                             ,Художественно-прикладное творчество,Художественно-прикладное творчество,помещение,Учебный класс,Савелки,,ГБОУ Школа № 609,ДОГМ,20,1,1,20,165,3300,171600,141900,1040,860,52,43,,,,,
ЗелАО,,346,ТВОРЧЕСТВО**                                             ,Танцы,Танцы,помещение,площадки учреждения,Савелки,,"ГАУК г. Москвы ""Культурный центр ""Зеленоград""",ДКГМ,30,2,6,180,165,4950,3088800,2554200,18720,15480,52,43,,,,,
ЗелАО,,347,ТВОРЧЕСТВО,Художественно-прикладное творчество,Художественно-прикладное творчество,помещение,Мастерские,Матушкино,,ГБОУ Школа № 618,ДОГМ,15,1,2,30,165,2475,257400,212850,1560,1290,52,43,,,,,
ЗелАО,,348,ТВОРЧЕСТВО,Художественно-прикладное творчество,Художественно-прикладное творчество,помещение,Кабинет,Савелки,,ГБОУ Школа № 1557,ДОГМ,10,1,4,40,165,1650,343200,283800,2080,1720,52,43,,,,,
ЗелАО,,349,ТВОРЧЕСТВО,Танцы,Танцы,помещение,Актовый зал,Матушкино,"г. Зеленоград, корп. 205а","ООО ""Точка опоры"" Армянский переулок, дом 9, стр. 1, офис 24 ",ДТСЗН,90,3,5,450,165,14850,11583000,9578250,70200,58050,52,43,,,,,
ЗелАО,,350,ТВОРЧЕСТВО,Танцы,Танцы,помещение,Актовый зал,Савелки,"г. Зеленоград, корпус 320","ООО ""Точка опоры"" Армянский переулок, дом 9, стр. 1, офис 25",ДТСЗН,90,3,4,360,165,14850,9266400,7662600,56160,46440,52,43,,,,,
ЗелАО,,351,ТВОРЧЕСТВО,Танцы,Танцы,помещение, спортзал,Савелки,"г. Зеленоград, корп. 309","ООО ""Точка опоры"" Армянский переулок, дом 9, стр. 1, офис 26",ДТСЗН,90,3,3,270,165,14850,6949800,5746950,42120,34830,52,43,,,,,
ЗелАО,,352,ТВОРЧЕСТВО,Танцы,Танцы,помещение,Актовый зал,Старое Крюково,"г. Зеленоград, корпус 826","ООО ""Точка опоры"" Армянский переулок, дом 9, стр. 1, офис 27",ДТСЗН,90,3,7,630,165,14850,16216200,13409550,98280,81270,52,43,,,,,
ЗелАО,,353,ТВОРЧЕСТВО,Танцы,Танцы,помещение,Актовый зал,Крюково,"г. Зеленоград, корп. 2014","ООО ""Точка опоры"" Армянский переулок, дом 9, стр. 1, офис 28",ДТСЗН,90,3,5,450,165,14850,11583000,9578250,70200,58050,52,43,,,,,
ЗелАО,,354,ТВОРЧЕСТВО**                                             ,Танцы,Танцы,помещение,площадки учреждения,Старое Крюково,,"ГБУК г. Москвы ""КЦ ""Доброволец""",ДКГМ,30,2,6,180,165,4950,3088800,2554200,18720,15480,52,43,,,,,
